"","Site","Sample","TaxaID","season","Abundance","Biomass","Abundance.m2","Biomass.m2","scientific","common"
"706",4,7,"fsh-2","w",2,0.0987999999999998,8.68055555555556,0.428819444444443,"Gobiosoma bosc/robustum","Naked and Code Goby"
"707",4,7,"fsh-3","u",4,0.212,17.3611111111111,0.92013888888889,"Gobiesox strumosus","Skillet fish"
"708",4,7,"fsh-6","u",1,0.258,4.34027777777778,1.11979166666667,"Hypsoblennius hentz","Feather blenny"
"709",4,7,"iso-1","s",1,0.0779000000000001,4.34027777777778,0.338107638888889,"Isopoda Idoteidae","Idoteid isopod"
"710",4,7,"iso-4","f",1,0.0772612244897959,4.34027777777778,0.335335175736961,"Isopoda Anthuridae","Anthurid isopod"
"711",4,7,"iso-4","s",2,0.0499999999999998,8.68055555555556,0.217013888888888,"Isopoda Anthuridae","Anthurid isopod"
"712",4,7,"iso-4","w",7,0.00195800000000013,30.3819444444444,0.00849826388888944,"Isopoda Anthuridae","Anthurid isopod"
"713",4,7,"nem-1","u",1,0.001,4.34027777777778,0.00434027777777778,"Nemertea","Ribbon worm"
"714",4,7,"par-2","s",1,0.0810000000000002,4.34027777777778,0.351562500000001,"Loxothylacus panopaei","Mud crab parasitic barnacle"
"715",4,7,"par-2","u",1,0.001,4.34027777777778,0.00434027777777778,"Loxothylacus panopaei","Mud crab parasitic barnacle"
"716",4,7,"poly-1","f",8,0.0895999999999999,34.7222222222222,0.388888888888888,"Alitta succinea","Clam worm"
"717",4,7,"poly-1","s",19,0.1603,82.4652777777778,0.695746527777778,"Alitta succinea","Clam worm"
"718",4,7,"poly-1","u",1,0.001,4.34027777777778,0.00434027777777778,"Alitta succinea","Clam worm"
"719",4,7,"poly-1","w",9,0.0210999999999999,39.0625,0.0915798611111107,"Alitta succinea","Clam worm"
"720",4,7,"shmp-1","f",3,0.1072,13.0208333333333,0.465277777777778,"Palaemonetes ","Grass shrimp"
"721",4,7,"shmp-1","s",9,0.4939,39.0625,2.14366319444444,"Palaemonetes ","Grass shrimp"
"722",4,7,"shmp-1","u",140,1.478,607.638888888889,6.41493055555556,"Palaemonetes ","Grass shrimp"
"723",4,7,"shmp-1","w",16,0.7718,69.4444444444444,3.34982638888889,"Palaemonetes ","Grass shrimp"
"724",4,7,"shmp-2","f",2,0.2154,8.68055555555556,0.934895833333333,"Alpheidae","Snapping shrimp"
"725",4,7,"shmp-2","u",1,0.0150000000000001,4.34027777777778,0.0651041666666672,"Alpheidae","Snapping shrimp"
"726",4,7,"shmp-7","f",8,0.0856999999999999,34.7222222222222,0.371961805555555,"Penaeus setiferus","White shrimp"
"727",5,1,"amp-1","f",90,0.216666,390.625,0.940390625,"Gammaridae","Gammarid amphipod"
"728",5,1,"amp-1","s",123,0.2543,533.854166666667,1.10373263888889,"Gammaridae","Gammarid amphipod"
"729",5,1,"amp-1","u",137,0.00549999999999995,594.618055555556,0.0238715277777776,"Gammaridae","Gammarid amphipod"
"730",5,1,"amp-1","w",193,0.026486274509804,837.673611111111,0.114957788671024,"Gammaridae","Gammarid amphipod"
"731",5,1,"amp-11","f",1,0.067854,4.34027777777778,0.294505208333333,"Lysianassidae","Lysianassid amphipods"
"732",5,1,"amp-4","f",25,0.135902,108.506944444444,0.589852430555556,"Corophiidae","Corophid amphipod"
"733",5,1,"amp-4","s",384,0.1002,1666.66666666667,0.434895833333334,"Corophiidae","Corophid amphipod"
"734",5,1,"amp-4","u",76,0.00423999999999996,329.861111111111,0.0184027777777776,"Corophiidae","Corophid amphipod"
"735",5,1,"amp-4","w",125,0.00750196078431368,542.534722222222,0.032560593681917,"Corophiidae","Corophid amphipod"
"736",5,1,"amp-7","s",6,0.0731999999999999,26.0416666666667,0.317708333333333,"Ampelisca abdita","Gammarid tube-building amphipod"
"737",5,1,"bug-2","f",1,0.0720000000000001,4.34027777777778,0.3125,"Diptera Chironomidae","Midge larvae"
"738",5,1,"bug-2","s",10,0.073,43.4027777777778,0.316840277777778,"Diptera Chironomidae","Midge larvae"
"739",5,1,"crb-1","f",58,1.5672,251.736111111111,6.80208333333333,"Eurypanopeus depressus","Flat back mud crab"
"740",5,1,"crb-1","s",5,0.4444,21.7013888888889,1.92881944444444,"Eurypanopeus depressus","Flat back mud crab"
"741",5,1,"crb-1","u",9,1.571,39.0625,6.81857638888889,"Eurypanopeus depressus","Flat back mud crab"
"742",5,1,"crb-1","w",7,2.4704,30.3819444444444,10.7222222222222,"Eurypanopeus depressus","Flat back mud crab"
"743",5,1,"crb-6","f",6,1.9391,26.0416666666667,8.41623263888889,"Callinectes sapidus","Blue crab"
"744",5,1,"crb-6","s",3,7.1423,13.0208333333333,30.9995659722222,"Callinectes sapidus","Blue crab"
"745",5,1,"crb-6","u",15,6.759,65.1041666666667,29.3359375,"Callinectes sapidus","Blue crab"
"746",5,1,"crb-6","w",1,0.00180000000000002,4.34027777777778,0.0078125000000001,"Callinectes sapidus","Blue crab"
"747",5,1,"fsh-10","f",1,0.077,4.34027777777778,0.334201388888889,"Ctenogobius boleosoma","Darter Goby"
"748",5,1,"fsh-13","s",2,0.0760999999999998,8.68055555555556,0.330295138888888,"Pleuronectiformes","Young of the year flatfish"
"749",5,1,"fsh-15","f",1,0.6853,4.34027777777778,2.97439236111111,"Chasmodes longimaxilla","Strechjaw blenny"
"750",5,1,"fsh-2","f",13,0.5208,56.4236111111111,2.26041666666667,"Gobiosoma bosc/robustum","Naked and Code Goby"
"751",5,1,"fsh-2","s",2,0.2075,8.68055555555556,0.900607638888889,"Gobiosoma bosc/robustum","Naked and Code Goby"
"752",5,1,"fsh-2","u",21,1.395,91.1458333333333,6.0546875,"Gobiosoma bosc/robustum","Naked and Code Goby"
"753",5,1,"fsh-2","w",7,0.1841,30.3819444444444,0.799045138888889,"Gobiosoma bosc/robustum","Naked and Code Goby"
"754",5,1,"fsh-3","s",2,0.0736000000000001,8.68055555555556,0.319444444444445,"Gobiesox strumosus","Skillet fish"
"755",5,1,"fsh-3","u",3,0.299,13.0208333333333,1.29774305555556,"Gobiesox strumosus","Skillet fish"
"756",5,1,"fsh-4","u",1,2.577,4.34027777777778,11.1848958333333,"Myrophis punctatus","Speckled worm eel"
"757",5,1,"fsh-7","f",1,1.2015,4.34027777777778,5.21484375,"Hypsoblennius ionthas","Freckled blenny"
"758",5,1,"fsh-7","u",3,2.449,13.0208333333333,10.6293402777778,"Hypsoblennius ionthas","Freckled blenny"
"759",5,1,"iso-1","s",2,0.0727,8.68055555555556,0.315538194444444,"Isopoda Idoteidae","Idoteid isopod"
"760",5,1,"iso-4","s",15,0.0722,65.1041666666667,0.313368055555556,"Isopoda Anthuridae","Anthurid isopod"
"761",5,1,"poly-1","f",9,0.0794999999999999,39.0625,0.345052083333333,"Alitta succinea","Clam worm"
"762",5,1,"poly-1","s",21,0.0903,91.1458333333333,0.391927083333334,"Alitta succinea","Clam worm"
"763",5,1,"poly-1","u",14,0.0250000000000004,60.7638888888889,0.108506944444446,"Alitta succinea","Clam worm"
"764",5,1,"poly-1","w",30,0.0535000000000001,130.208333333333,0.232204861111112,"Alitta succinea","Clam worm"
"765",5,1,"shmp-1","f",93,2.1973,403.645833333333,9.53689236111111,"Palaemonetes ","Grass shrimp"
"766",5,1,"shmp-1","s",8,0.3441,34.7222222222222,1.49348958333333,"Palaemonetes ","Grass shrimp"
"767",5,1,"shmp-1","u",121,1.852,525.173611111111,8.03819444444444,"Palaemonetes ","Grass shrimp"
"768",5,1,"shmp-1","w",16,0.2921,69.4444444444444,1.26779513888889,"Palaemonetes ","Grass shrimp"
"769",5,2,"amp-1","f",70,0.201424,303.819444444444,0.874236111111112,"Gammaridae","Gammarid amphipod"
"770",5,2,"amp-1","s",53,0.177108,230.034722222222,0.768697916666667,"Gammaridae","Gammarid amphipod"
"771",5,2,"amp-1","u",252,0.0126,1093.75,0.0546874999999999,"Gammaridae","Gammarid amphipod"
"772",5,2,"amp-1","w",198,0.023998,859.375,0.104157986111111,"Gammaridae","Gammarid amphipod"
"773",5,2,"amp-11","f",1,0.0777079999999999,4.34027777777778,0.337274305555555,"Lysianassidae","Lysianassid amphipods"
"774",5,2,"amp-4","f",24,0.125104,104.166666666667,0.542986111111112,"Corophiidae","Corophid amphipod"
"775",5,2,"amp-4","s",12,0.114022,52.0833333333333,0.494887152777778,"Corophiidae","Corophid amphipod"
"776",5,2,"amp-4","u",252,0.0126,1093.75,0.0546874999999999,"Corophiidae","Corophid amphipod"
"777",5,2,"amp-4","w",212,0.00635999999999997,920.138888888889,0.0276041666666665,"Corophiidae","Corophid amphipod"
"778",5,2,"biv-1","f",1,0.1647,4.34027777777778,0.71484375,"Rangia flexuosa","Brown rangia bivalve"
"779",5,2,"bug-2","s",2,0.1521,8.68055555555556,0.66015625,"Diptera Chironomidae","Midge larvae"
"780",5,2,"crb-1","f",72,1.1054,312.5,4.79774305555556,"Eurypanopeus depressus","Flat back mud crab"
"781",5,2,"crb-1","s",11,2.4373,47.7430555555556,10.5785590277778,"Eurypanopeus depressus","Flat back mud crab"
"782",5,2,"crb-1","u",3,0.499,13.0208333333333,2.16579861111111,"Eurypanopeus depressus","Flat back mud crab"
"783",5,2,"crb-1","w",14,1.2517,60.7638888888889,5.43272569444445,"Eurypanopeus depressus","Flat back mud crab"
"784",5,2,"crb-6","f",4,0.1652,17.3611111111111,0.71701388888889,"Callinectes sapidus","Blue crab"
"785",5,2,"crb-6","s",1,0.1526,4.34027777777778,0.662326388888889,"Callinectes sapidus","Blue crab"
"786",5,2,"crb-6","u",16,1.706,69.4444444444444,7.40451388888889,"Callinectes sapidus","Blue crab"
"787",5,2,"crb-6","w",1,6.201,4.34027777777778,26.9140625,"Callinectes sapidus","Blue crab"
"788",5,2,"fsh-2","f",8,0.3147,34.7222222222222,1.36588541666667,"Gobiosoma bosc/robustum","Naked and Code Goby"
"789",5,2,"fsh-2","s",3,0.3832,13.0208333333333,1.66319444444444,"Gobiosoma bosc/robustum","Naked and Code Goby"
"790",5,2,"fsh-2","u",44,3.465,190.972222222222,15.0390625,"Gobiosoma bosc/robustum","Naked and Code Goby"
"791",5,2,"fsh-2","w",8,0.2026,34.7222222222222,0.879340277777777,"Gobiosoma bosc/robustum","Naked and Code Goby"
"792",5,2,"fsh-3","f",1,0.4842,4.34027777777778,2.1015625,"Gobiesox strumosus","Skillet fish"
"793",5,2,"fsh-3","s",1,0.001,4.34027777777778,0.00434027777777778,"Gobiesox strumosus","Skillet fish"
"794",5,2,"fsh-3","u",4,1.313,17.3611111111111,5.69878472222222,"Gobiesox strumosus","Skillet fish"
"795",5,2,"fsh-4","w",2,0.2529,8.68055555555556,1.09765625,"Myrophis punctatus","Speckled worm eel"
"796",5,2,"fsh-7","u",4,2.115,17.3611111111111,9.1796875,"Hypsoblennius ionthas","Freckled blenny"
"797",5,2,"nem-1","w",1,0.00150000000000006,4.34027777777778,0.00651041666666691,"Nemertea","Ribbon worm"
"798",5,2,"poly-1","f",8,0.0927,34.7222222222222,0.40234375,"Alitta succinea","Clam worm"
"799",5,2,"poly-1","s",40,0.0109000000000001,173.611111111111,0.0473090277777784,"Alitta succinea","Clam worm"
"800",5,2,"poly-1","u",10,0.00700000000000012,43.4027777777778,0.030381944444445,"Alitta succinea","Clam worm"
"801",5,2,"poly-1","w",25,0.0852999999999999,108.506944444444,0.370225694444444,"Alitta succinea","Clam worm"
"802",5,2,"shmp-1","f",22,0.6176,95.4861111111111,2.68055555555556,"Palaemonetes ","Grass shrimp"
"803",5,2,"shmp-1","s",22,0.8682,95.4861111111111,3.76822916666667,"Palaemonetes ","Grass shrimp"
"804",5,2,"shmp-1","u",56,1.038,243.055555555556,4.50520833333333,"Palaemonetes ","Grass shrimp"
"805",5,2,"shmp-1","w",16,0.3241,69.4444444444444,1.40668402777778,"Palaemonetes ","Grass shrimp"
"806",5,2,"shmp-2","u",1,0.0419999999999998,4.34027777777778,0.182291666666666,"Alpheidae","Snapping shrimp"
"807",5,2,"shmp-8","f",1,0.7864,4.34027777777778,3.41319444444444,"Macrobrachium acanthurus","Cinnomon river shrimp"
"808",5,3,"amp-1","f",68,0.2127,295.138888888889,0.923177083333334,"Gammaridae","Gammarid amphipod"
"809",5,3,"amp-1","s",15,0.09658,65.1041666666667,0.419184027777778,"Gammaridae","Gammarid amphipod"
"810",5,3,"amp-1","u",94,0.0122000000000001,407.986111111111,0.0529513888888894,"Gammaridae","Gammarid amphipod"
"811",5,3,"amp-4","f",33,0.165916,143.229166666667,0.720121527777778,"Corophiidae","Corophid amphipod"
"812",5,3,"amp-4","s",30,0.10698,130.208333333333,0.464322916666667,"Corophiidae","Corophid amphipod"
"813",5,3,"amp-4","u",180,0.00900000000000001,781.25,0.0390625,"Corophiidae","Corophid amphipod"
"814",5,3,"bug-2","s",4,0.0758000000000001,17.3611111111111,0.328993055555556,"Diptera Chironomidae","Midge larvae"
"815",5,3,"bug-2","u",2,0.001,8.68055555555556,0.00434027777777778,"Diptera Chironomidae","Midge larvae"
"816",5,3,"crb-1","f",83,2.2459,360.243055555556,9.74782986111111,"Eurypanopeus depressus","Flat back mud crab"
"817",5,3,"crb-1","s",10,1.7227,43.4027777777778,7.47699652777778,"Eurypanopeus depressus","Flat back mud crab"
"818",5,3,"crb-1","u",6,2.419,26.0416666666667,10.4991319444444,"Eurypanopeus depressus","Flat back mud crab"
"819",5,3,"crb-6","f",17,0.3972,73.7847222222222,1.72395833333333,"Callinectes sapidus","Blue crab"
"820",5,3,"crb-6","s",2,4.5325,8.68055555555556,19.6723090277778,"Callinectes sapidus","Blue crab"
"821",5,3,"crb-6","u",7,0.847,30.3819444444444,3.67621527777778,"Callinectes sapidus","Blue crab"
"822",5,3,"fsh-10","u",1,0.15,4.34027777777778,0.651041666666666,"Ctenogobius boleosoma","Darter Goby"
"823",5,3,"fsh-15","u",1,0.848733333333333,4.34027777777778,3.68373842592593,"Chasmodes longimaxilla","Strechjaw blenny"
"824",5,3,"fsh-2","f",12,0.4035,52.0833333333333,1.75130208333333,"Gobiosoma bosc/robustum","Naked and Code Goby"
"825",5,3,"fsh-2","s",3,0.5895,13.0208333333333,2.55859375,"Gobiosoma bosc/robustum","Naked and Code Goby"
"826",5,3,"fsh-2","u",35,2.523,151.909722222222,10.9505208333333,"Gobiosoma bosc/robustum","Naked and Code Goby"
"827",5,3,"fsh-3","s",1,0.001,4.34027777777778,0.00434027777777778,"Gobiesox strumosus","Skillet fish"
"828",5,3,"fsh-3","u",2,0.11,8.68055555555556,0.477430555555555,"Gobiesox strumosus","Skillet fish"
"829",5,3,"fsh-6","u",2,1.353,8.68055555555556,5.87239583333333,"Hypsoblennius hentz","Feather blenny"
"830",5,3,"iso-1","u",1,0.0014,4.34027777777778,0.00607638888888889,"Isopoda Idoteidae","Idoteid isopod"
"831",5,3,"par-2","s",1,0.001,4.34027777777778,0.00434027777777778,"Loxothylacus panopaei","Mud crab parasitic barnacle"
"832",5,3,"poly-1","f",5,0.0779000000000001,21.7013888888889,0.338107638888889,"Alitta succinea","Clam worm"
"833",5,3,"poly-1","s",18,0.001,78.125,0.00434027777777778,"Alitta succinea","Clam worm"
"834",5,3,"poly-1","u",5,0.001,21.7013888888889,0.00434027777777778,"Alitta succinea","Clam worm"
"835",5,3,"shmp-1","f",47,0.8644,203.993055555556,3.75173611111111,"Palaemonetes ","Grass shrimp"
"836",5,3,"shmp-1","s",12,0.4882,52.0833333333333,2.11892361111111,"Palaemonetes ","Grass shrimp"
"837",5,3,"shmp-1","u",62,0.846,269.097222222222,3.671875,"Palaemonetes ","Grass shrimp"
"838",5,3,"shmp-7","f",2,0.0790999999999999,8.68055555555556,0.343315972222222,"Penaeus setiferus","White shrimp"
"839",5,4,"amp-1","f",64,0.163346,277.777777777778,0.70896701388889,"Gammaridae","Gammarid amphipod"
"840",5,4,"amp-1","s",82,0.0841000000000001,355.902777777778,0.365017361111111,"Gammaridae","Gammarid amphipod"
"841",5,4,"amp-1","w",72,0.0210060000000001,312.5,0.0911718750000005,"Gammaridae","Gammarid amphipod"
"842",5,4,"amp-11","f",2,0.065696,8.68055555555556,0.285138888888889,"Lysianassidae","Lysianassid amphipods"
"843",5,4,"amp-4","f",27,0.11557,117.1875,0.501605902777779,"Corophiidae","Corophid amphipod"
"844",5,4,"amp-4","s",116,0.0772999999999999,503.472222222222,0.335503472222222,"Corophiidae","Corophid amphipod"
"845",5,4,"amp-4","w",146,0.0152619999999999,633.680555555556,0.0662413194444442,"Corophiidae","Corophid amphipod"
"846",5,4,"amp-7","s",2,0.0241133333333333,8.68055555555556,0.104658564814815,"Ampelisca abdita","Gammarid tube-building amphipod"
"847",5,4,"bug-2","f",1,0.0721000000000001,4.34027777777778,0.312934027777778,"Diptera Chironomidae","Midge larvae"
"848",5,4,"bug-2","s",2,0.0657999999999999,8.68055555555556,0.285590277777777,"Diptera Chironomidae","Midge larvae"
"849",5,4,"bug-2","w",1,0.000700000000000145,4.34027777777778,0.00303819444444507,"Diptera Chironomidae","Midge larvae"
"850",5,4,"crb-1","f",22,0.6364,95.4861111111111,2.76215277777778,"Eurypanopeus depressus","Flat back mud crab"
"851",5,4,"crb-1","s",6,2.5579,26.0416666666667,11.1019965277778,"Eurypanopeus depressus","Flat back mud crab"
"852",5,4,"crb-1","w",19,2.5531,82.4652777777778,11.0811631944444,"Eurypanopeus depressus","Flat back mud crab"
"853",5,4,"crb-6","f",9,1.2443,39.0625,5.40060763888889,"Callinectes sapidus","Blue crab"
"854",5,4,"crb-6","s",3,0.4938,13.0208333333333,2.14322916666667,"Callinectes sapidus","Blue crab"
"855",5,4,"fsh-2","f",15,0.4395,65.1041666666667,1.90755208333333,"Gobiosoma bosc/robustum","Naked and Code Goby"
"856",5,4,"fsh-2","s",4,0.885,17.3611111111111,3.84114583333333,"Gobiosoma bosc/robustum","Naked and Code Goby"
"857",5,4,"fsh-2","w",11,0.5236,47.7430555555556,2.27256944444444,"Gobiosoma bosc/robustum","Naked and Code Goby"
"858",5,4,"fsh-3","s",1,0.0630999999999999,4.34027777777778,0.273871527777778,"Gobiesox strumosus","Skillet fish"
"859",5,4,"fsh-4","w",1,0.00340000000000007,4.34027777777778,0.0147569444444447,"Myrophis punctatus","Speckled worm eel"
"860",5,4,"fsh-7","f",2,1.6756,8.68055555555556,7.27256944444445,"Hypsoblennius ionthas","Freckled blenny"
"861",5,4,"gast-1","s",1,0.1174,4.34027777777778,0.509548611111111,"Vitta usnea","Olive nerite"
"862",5,4,"iso-1","s",1,0.0722999999999998,4.34027777777778,0.313802083333333,"Isopoda Idoteidae","Idoteid isopod"
"863",5,4,"iso-4","s",5,0.0716000000000001,21.7013888888889,0.310763888888889,"Isopoda Anthuridae","Anthurid isopod"
"864",5,4,"par-2","w",1,0.00239999999999996,4.34027777777778,0.0104166666666665,"Loxothylacus panopaei","Mud crab parasitic barnacle"
"865",5,4,"poly-1","f",15,0.0826,65.1041666666667,0.358506944444444,"Alitta succinea","Clam worm"
"866",5,4,"poly-1","s",20,0.0888,86.8055555555556,0.385416666666667,"Alitta succinea","Clam worm"
"867",5,4,"poly-1","w",31,0.0592000000000001,134.548611111111,0.256944444444445,"Alitta succinea","Clam worm"
"868",5,4,"shmp-1","f",55,1.1132,238.715277777778,4.83159722222222,"Palaemonetes ","Grass shrimp"
"869",5,4,"shmp-1","s",2,0.1369,8.68055555555556,0.594184027777777,"Palaemonetes ","Grass shrimp"
"870",5,4,"shmp-1","w",41,0.9309,177.951388888889,4.04036458333333,"Palaemonetes ","Grass shrimp"
"871",5,4,"shmp-2","f",1,0.0720000000000001,4.34027777777778,0.3125,"Alpheidae","Snapping shrimp"
"872",5,4,"wtf-7","s",1,0.000333333333333333,4.34027777777778,0.00144675925925926,"Crepidula atrasolea","Slipper limpet"
"873",5,5,"amp-1","f",59,0.156866,256.076388888889,0.680842013888888,"Gammaridae","Gammarid amphipod"
"874",5,5,"amp-1","s",24,0.10842,104.166666666667,0.470572916666667,"Gammaridae","Gammarid amphipod"
"875",5,5,"amp-1","u",45,0.00371999999999981,195.3125,0.0161458333333325,"Gammaridae","Gammarid amphipod"
"876",5,5,"amp-1","w",33,0.0101020000000001,143.229166666667,0.0438454861111117,"Gammaridae","Gammarid amphipod"
"877",5,5,"amp-11","f",1,0.074058,4.34027777777778,0.321432291666666,"Lysianassidae","Lysianassid amphipods"
"878",5,5,"amp-4","f",27,0.123028,117.1875,0.533975694444444,"Corophiidae","Corophid amphipod"
"879",5,5,"amp-4","s",19,0.0948159999999999,82.4652777777778,0.411527777777777,"Corophiidae","Corophid amphipod"
"880",5,5,"amp-4","u",12,0.00119999999999998,52.0833333333333,0.00520833333333324,"Corophiidae","Corophid amphipod"
"881",5,5,"amp-4","w",9,0.00126600000000011,39.0625,0.00549479166666716,"Corophiidae","Corophid amphipod"
"882",5,5,"amp-7","s",1,0.097576,4.34027777777778,0.423506944444445,"Ampelisca abdita","Gammarid tube-building amphipod"
"883",5,5,"bug-2","s",3,0.079,13.0208333333333,0.342881944444444,"Diptera Chironomidae","Midge larvae"
"884",5,5,"bug-2","u",1,0.001,4.34027777777778,0.00434027777777778,"Diptera Chironomidae","Midge larvae"
"885",5,5,"crb-1","f",19,1.5794,82.4652777777778,6.85503472222222,"Eurypanopeus depressus","Flat back mud crab"
"886",5,5,"crb-1","s",4,0.4519,17.3611111111111,1.96137152777778,"Eurypanopeus depressus","Flat back mud crab"
"887",5,5,"crb-1","u",12,1.616,52.0833333333333,7.01388888888889,"Eurypanopeus depressus","Flat back mud crab"
"888",5,5,"crb-1","w",15,1.9921,65.1041666666667,8.64626736111111,"Eurypanopeus depressus","Flat back mud crab"
"889",5,5,"crb-6","f",6,0.4146,26.0416666666667,1.79947916666667,"Callinectes sapidus","Blue crab"
"890",5,5,"crb-6","s",2,0.4857,8.68055555555556,2.10807291666667,"Callinectes sapidus","Blue crab"
"891",5,5,"crb-6","u",9,4.784,39.0625,20.7638888888889,"Callinectes sapidus","Blue crab"
"892",5,5,"crb-6","w",2,0.1138,8.68055555555556,0.493923611111113,"Callinectes sapidus","Blue crab"
"893",5,5,"fsh-2","f",12,0.3743,52.0833333333333,1.62456597222222,"Gobiosoma bosc/robustum","Naked and Code Goby"
"894",5,5,"fsh-2","s",9,1.035,39.0625,4.4921875,"Gobiosoma bosc/robustum","Naked and Code Goby"
"895",5,5,"fsh-2","u",21,1.405,91.1458333333333,6.09809027777778,"Gobiosoma bosc/robustum","Naked and Code Goby"
"896",5,5,"fsh-2","w",7,0.1848,30.3819444444444,0.802083333333332,"Gobiosoma bosc/robustum","Naked and Code Goby"
"897",5,5,"fsh-3","u",3,0.222,13.0208333333333,0.963541666666667,"Gobiesox strumosus","Skillet fish"
"898",5,5,"fsh-4","u",2,0.412,8.68055555555556,1.78819444444444,"Myrophis punctatus","Speckled worm eel"
"899",5,5,"fsh-7","f",1,1.4217,4.34027777777778,6.17057291666667,"Hypsoblennius ionthas","Freckled blenny"
"900",5,5,"fsh-7","u",2,0.891,8.68055555555556,3.8671875,"Hypsoblennius ionthas","Freckled blenny"
"901",5,5,"par-3","w",1,0.00150000000000006,4.34027777777778,0.00651041666666691,"Probopyrus pandalicola","Bopyrid isopods"
"902",5,5,"poly-1","f",9,0.0882000000000001,39.0625,0.3828125,"Alitta succinea","Clam worm"
"903",5,5,"poly-1","s",22,0.1366,95.4861111111111,0.592881944444445,"Alitta succinea","Clam worm"
"904",5,5,"poly-1","u",13,0.0189999999999997,56.4236111111111,0.0824652777777764,"Alitta succinea","Clam worm"
"905",5,5,"poly-1","w",9,0.00150000000000006,39.0625,0.00651041666666691,"Alitta succinea","Clam worm"
"906",5,5,"shmp-1","f",108,1.8785,468.75,8.15321180555556,"Palaemonetes ","Grass shrimp"
"907",5,5,"shmp-1","s",7,0.2422,30.3819444444444,1.05121527777778,"Palaemonetes ","Grass shrimp"
"908",5,5,"shmp-1","u",112,1.772,486.111111111111,7.69097222222222,"Palaemonetes ","Grass shrimp"
"909",5,5,"shmp-1","w",78,2.8677,338.541666666667,12.4466145833333,"Palaemonetes ","Grass shrimp"
"910",5,5,"shmp-2","f",2,0.3513,8.68055555555556,1.52473958333333,"Alpheidae","Snapping shrimp"
"911",5,6,"amp-1","f",33,0.0901,143.229166666667,0.391059027777778,"Gammaridae","Gammarid amphipod"
"912",5,6,"amp-1","u",34,0.00507999999999988,147.569444444444,0.0220486111111106,"Gammaridae","Gammarid amphipod"
"913",5,6,"amp-1","w",75,0.01618,325.520833333333,0.0702256944444442,"Gammaridae","Gammarid amphipod"
"914",5,6,"amp-11","f",1,0.0667,4.34027777777778,0.289496527777778,"Lysianassidae","Lysianassid amphipods"
"915",5,6,"amp-4","f",14,0.0780000000000001,60.7638888888889,0.338541666666667,"Corophiidae","Corophid amphipod"
"916",5,6,"amp-4","u",29,0.00167999999999993,125.868055555556,0.00729166666666634,"Corophiidae","Corophid amphipod"
"917",5,6,"amp-4","w",28,0.00279000000000011,121.527777777778,0.0121093750000005,"Corophiidae","Corophid amphipod"
"918",5,6,"bug-2","f",1,0.075,4.34027777777778,0.325520833333333,"Diptera Chironomidae","Midge larvae"
"919",5,6,"bug-2","u",3,0.001,13.0208333333333,0.00434027777777778,"Diptera Chironomidae","Midge larvae"
"920",5,6,"crb-1","f",36,2.3588,156.25,10.2378472222222,"Eurypanopeus depressus","Flat back mud crab"
"921",5,6,"crb-1","u",5,0.261,21.7013888888889,1.1328125,"Eurypanopeus depressus","Flat back mud crab"
"922",5,6,"crb-1","w",17,1.2683,73.7847222222222,5.50477430555556,"Eurypanopeus depressus","Flat back mud crab"
"923",5,6,"crb-6","f",3,0.1447,13.0208333333333,0.628038194444445,"Callinectes sapidus","Blue crab"
"924",5,6,"crb-6","u",9,4.943,39.0625,21.4539930555556,"Callinectes sapidus","Blue crab"
"925",5,6,"fsh-15","f",1,1.8609,4.34027777777778,8.07682291666666,"Chasmodes longimaxilla","Strechjaw blenny"
"926",5,6,"fsh-18","f",1,6.2063,4.34027777777778,26.9370659722222,"Eleotris amblyopsis","Large-scaled spinycheek sleeper"
"927",5,6,"fsh-19","w",2,1.4613,8.68055555555556,6.34244791666667,"Fundulus grandis","Gulf killifish"
"928",5,6,"fsh-2","f",10,0.2713,43.4027777777778,1.17751736111111,"Gobiosoma bosc/robustum","Naked and Code Goby"
"929",5,6,"fsh-2","u",27,1.875,117.1875,8.13802083333334,"Gobiosoma bosc/robustum","Naked and Code Goby"
"930",5,6,"fsh-2","w",5,0.2263,21.7013888888889,0.982204861111112,"Gobiosoma bosc/robustum","Naked and Code Goby"
"931",5,6,"fsh-3","u",5,2.94,21.7013888888889,12.7604166666667,"Gobiesox strumosus","Skillet fish"
"932",5,6,"fsh-4","f",1,0.1936,4.34027777777778,0.840277777777778,"Myrophis punctatus","Speckled worm eel"
"933",5,6,"fsh-4","u",2,0.128,8.68055555555556,0.555555555555556,"Myrophis punctatus","Speckled worm eel"
"934",5,6,"par-2","w",1,0.00180000000000002,4.34027777777778,0.0078125000000001,"Loxothylacus panopaei","Mud crab parasitic barnacle"
"935",5,6,"poly-1","f",10,0.0903,43.4027777777778,0.391927083333334,"Alitta succinea","Clam worm"
"936",5,6,"poly-1","u",7,0.00999999999999979,30.3819444444444,0.0434027777777769,"Alitta succinea","Clam worm"
"937",5,6,"poly-1","w",16,0.0283,69.4444444444444,0.122829861111111,"Alitta succinea","Clam worm"
"938",5,6,"shmp-1","f",30,0.7506,130.208333333333,3.2578125,"Palaemonetes ","Grass shrimp"
"939",5,6,"shmp-1","u",105,1.656,455.729166666667,7.1875,"Palaemonetes ","Grass shrimp"
"940",5,6,"shmp-1","w",77,2.8937,334.201388888889,12.5594618055556,"Palaemonetes ","Grass shrimp"
